time,ITAir,ITLiq
11840400,406943.5416,406943.5416
11844000,396395.3265,396395.3265
11847600,408010.5032,408010.5032
11851200,408198.6178,408198.6178
11854800,403311.1636,403311.1636
11858400,404756.7244,404756.7244
11862000,397850.0109,397850.0109
11865600,363115.6152,363115.6152
11869200,347127.0577,347127.0577
11872800,365380.9347,365380.9347
11876400,367471.4455,367471.4455
11880000,325944.6251,325944.6251
11883600,364325.7256,364325.7256
11887200,330315.5643,330315.5643
11890800,362625.0107,362625.0107
11894400,367227.7828,367227.7828
11898000,365047.3985,365047.3985
11901600,371770.855,371770.855
11905200,407680.9595,407680.9595
11908800,432246.1794,432246.1794
11912400,375247.3095,375247.3095
11916000,357180.8322,357180.8322
11919600,405669.3,405669.3
11923200,411550.4314,411550.4314
11926800,400993.3173,400993.3173
11930400,374133.14,374133.14
11934000,352506.9471,352506.9471
11937600,331860.4789,331860.4789
11941200,346663.1631,346663.1631
11944800,321769.5765,321769.5765
11948400,316379.6958,316379.6958
11952000,274515.3246,274515.3246
11955600,301549.4073,301549.4073
11959200,301289.1291,301289.1291
11962800,313800.7422,313800.7422
11966400,360921.2429,360921.2429
11970000,366276.6812,366276.6812
11973600,358650.7259,358650.7259
11977200,368848.5803,368848.5803
11980800,367033.8672,367033.8672
11984400,376663.1215,376663.1215
11988000,375533.2926,375533.2926
11991600,370546.2084,370546.2084
11995200,355891.5752,355891.5752
11998800,366144.9938,366144.9938
12002400,358592.1297,358592.1297
12006000,374119.264,374119.264
12009600,399240.0191,399240.0191
12013200,366548.269,366548.269
12016800,354705.6735,354705.6735
12020400,324111.1081,324111.1081
12024000,287936.6433,287936.6433
12027600,304508.2834,304508.2834
12031200,300502.3424,300502.3424
12034800,311447.8915,311447.8915
12038400,333248.1806,333248.1806
12042000,312424.7326,312424.7326
12045600,288045.58,288045.58
12049200,349535.927,349535.927
12052800,293369.0771,293369.0771
12056400,341466.8503,341466.8503
12060000,340493.2124,340493.2124
12063600,387125.9601,387125.9601
12067200,353165.1049,353165.1049
12070800,347580.9773,347580.9773
12074400,327655.262,327655.262
12078000,332888.6291,332888.6291
12081600,323046.6555,323046.6555
12085200,361265.4777,361265.4777
12088800,344731.9914,344731.9914
12092400,340050.9983,340050.9983
12096000,258953.6127,258953.6127
12099600,292521.6462,292521.6462
12103200,280316.2535,280316.2535
12106800,283070.5547,283070.5547
12110400,273903.8878,273903.8878
12114000,271398.7275,271398.7275
12117600,258261.9295,258261.9295
12121200,278026.9465,278026.9465
12124800,308333.7469,308333.7469
12128400,314545.9753,314545.9753
12132000,318872.9332,318872.9332
12135600,326172.8067,326172.8067
12139200,313412.0759,313412.0759
12142800,365520.0385,365520.0385
12146400,383528.4983,383528.4983
12150000,344884.8144,344884.8144
12153600,341772.4731,341772.4731
12157200,359047.172,359047.172
12160800,404612.2562,404612.2562
12164400,416340.3735,416340.3735
12168000,405174.1119,405174.1119
12171600,381138.1933,381138.1933
12175200,394909.8629,394909.8629
12178800,370005.0115,370005.0115
12182400,393793.6439,393793.6439
12186000,408890.848,408890.848
12189600,371993.3572,371993.3572
12193200,358285.6722,358285.6722
12196800,326818.8444,326818.8444
12200400,378132.9827,378132.9827
12204000,357830.1146,357830.1146
12207600,361683.821,361683.821
12211200,303564.2714,303564.2714
12214800,325673.9812,325673.9812
12218400,325779.6536,325779.6536
12222000,310148.7167,310148.7167
12225600,328780.957,328780.957
12229200,366168.0602,366168.0602
12232800,353784.1098,353784.1098
12236400,370658.9975,370658.9975
12240000,352039.0993,352039.0993
12243600,353577.3372,353577.3372
12247200,366979.0923,366979.0923
12250800,379869.9322,379869.9322
12254400,347578.5357,347578.5357
12258000,334705.2242,334705.2242
12261600,345644.0387,345644.0387
12265200,365908.6455,365908.6455
12268800,372794.891,372794.891
12272400,389287.2986,389287.2986
12276000,351796.552,351796.552
12279600,351743.8783,351743.8783
12283200,315895.8941,315895.8941
12286800,307004.093,307004.093
12290400,293071.8562,293071.8562
12294000,313921.5928,313921.5928
12297600,325886.5133,325886.5133
12301200,344355.1415,344355.1415
12304800,357097.9814,357097.9814
12308400,367233.3232,367233.3232
12312000,362092.5891,362092.5891
12315600,359171.2868,359171.2868
12319200,361011.0384,361011.0384
12322800,376168.9954,376168.9954
12326400,379953.384,379953.384
12330000,381632.9511,381632.9511
12333600,356415.5853,356415.5853
12337200,374486.8008,374486.8008
12340800,346859.1365,346859.1365
12344400,356305.0605,356305.0605
12348000,361063.8213,361063.8213
12351600,348819.5935,348819.5935
12355200,338984.0401,338984.0401
12358800,342573.1227,342573.1227
12362400,325642.9528,325642.9528
12366000,354595.3697,354595.3697
12369600,346010.5717,346010.5717
12373200,345556.5764,345556.5764
12376800,312099.0651,312099.0651
12380400,307357.9529,307357.9529
12384000,331530.2274,331530.2274
12387600,302710.8608,302710.8608
12391200,318405.4891,318405.4891
12394800,347779.387,347779.387
12398400,326652.4782,326652.4782
12402000,390246.1266,390246.1266
12405600,354687.3804,354687.3804
12409200,380329.5532,380329.5532
12412800,366001.5165,366001.5165
12416400,415794.0628,415794.0628
12420000,398282.5758,398282.5758
12423600,415082.0809,415082.0809
12427200,438812.18,438812.18
12430800,442100.4143,442100.4143
12434400,435271.7997,435271.7997
12438000,433464.1404,433464.1404
12441600,417484.6897,417484.6897
12445200,385132.552,385132.552
12448800,337693.3049,337693.3049
12452400,329257.2542,329257.2542
12456000,321186.5006,321186.5006
12459600,323418.8142,323418.8142
12463200,296253.1912,296253.1912
12466800,277805.9252,277805.9252
12470400,286537.5878,286537.5878
12474000,324472.1317,324472.1317
12477600,286904.0903,286904.0903
12481200,333254.8941,333254.8941
12484800,307016.6259,307016.6259
12488400,354505.4216,354505.4216
12492000,351141.5379,351141.5379
12495600,358894.6571,358894.6571
12499200,323591.2791,323591.2791
12502800,331867.0282,331867.0282
12506400,336745.2619,336745.2619
12510000,310630.659,310630.659
12513600,298523.4451,298523.4451
12517200,291954.9899,291954.9899
12520800,283263.9805,283263.9805
12524400,291979.8355,291979.8355
12528000,309363.7049,309363.7049
12531600,361402.5572,361402.5572
12535200,290382.2224,290382.2224
12538800,306590.9672,306590.9672
12542400,303758.5534,303758.5534
12546000,298741.1674,298741.1674
12549600,297612.6085,297612.6085
12553200,299819.4018,299819.4018
12556800,325674.4509,325674.4509
12560400,300125.8978,300125.8978
12564000,323473.2401,323473.2401
12567600,317162.4384,317162.4384
12571200,305966.32,305966.32
12574800,353567.0107,353567.0107
12578400,327914.4,327914.4
12582000,334962.9466,334962.9466
12585600,322314.5928,322314.5928
12589200,329077.2105,329077.2105
12592800,322156.7907,322156.7907
12596400,307876.1947,307876.1947
12600000,323542.7548,323542.7548
12603600,307436.3604,307436.3604
12607200,304363.9397,304363.9397
12610800,300435.7893,300435.7893
12614400,334032.0192,334032.0192
12618000,320037.073,320037.073
12621600,294189.7795,294189.7795
12625200,264169.5652,264169.5652
12628800,261668.8134,261668.8134
12632400,262440.9895,262440.9895
12636000,269828.0882,269828.0882
12639600,293058.9068,293058.9068
12643200,293005.642,293005.642
12646800,283542.7958,283542.7958
12650400,289416.8154,289416.8154
12654000,279479.4604,279479.4604
12657600,289197.8338,289197.8338
12661200,309307.6266,309307.6266
12664800,292163.0987,292163.0987
12668400,309949.9905,309949.9905
12672000,287404.4922,287404.4922
12675600,289687.3636,289687.3636
12679200,311277.2734,311277.2734
12682800,291360.0402,291360.0402
12686400,269936.1122,269936.1122
12690000,297824.6332,297824.6332
12693600,277045.8601,277045.8601
12697200,284598.5638,284598.5638
12700800,306641.0586,306641.0586
12704400,300665.8931,300665.8931
12708000,315986.9486,315986.9486
12711600,349749.3179,349749.3179
12715200,313145.1491,313145.1491
12718800,307708.0314,307708.0314
12722400,322908.9574,322908.9574
12726000,301271.1109,301271.1109
12729600,305699.802,305699.802
12733200,286612.2973,286612.2973
12736800,279193.7486,279193.7486
12740400,317056.9339,317056.9339
12744000,309226.9736,309226.9736
12747600,331030.2464,331030.2464
12751200,320465.9663,320465.9663
12754800,342267.5897,342267.5897
12758400,343938.3794,343938.3794
12762000,348639.0708,348639.0708
12765600,339990.2177,339990.2177
12769200,360117.0316,360117.0316
12772800,365220.8937,365220.8937
12776400,338488.9369,338488.9369
12780000,333583.4971,333583.4971
12783600,374895.5468,374895.5468
12787200,369793.2393,369793.2393
12790800,386731.2241,386731.2241
12794400,312856.9324,312856.9324
12798000,362241.9011,362241.9011
12801600,400701.3016,400701.3016
12805200,397760.5769,397760.5769
12808800,365878.8822,365878.8822
12812400,386604.8394,386604.8394
12816000,402829.1762,402829.1762
12819600,398947.9138,398947.9138
12823200,421592.1642,421592.1642
12826800,383519.7451,383519.7451
12830400,418671.8735,418671.8735
12834000,428978.7068,428978.7068
12837600,416230.6895,416230.6895
12841200,381313.8285,381313.8285
12844800,372509.1981,372509.1981
12848400,350848.871,350848.871
12852000,355668.5421,355668.5421
12855600,357191.2893,357191.2893
12859200,384540.6477,384540.6477
12862800,403551.0834,403551.0834
12866400,377286.0986,377286.0986
12870000,360745.1354,360745.1354
12873600,334722.1763,334722.1763
12877200,368465.2427,368465.2427
12880800,357505.5174,357505.5174
12884400,320437.1262,320437.1262
12888000,297629.1373,297629.1373
12891600,315182.6739,315182.6739
12895200,322567.9813,322567.9813
12898800,309725.092,309725.092
12902400,388500.6458,388500.6458
12906000,364059.8755,364059.8755
12909600,407290.2623,407290.2623
12913200,366783.9975,366783.9975
12916800,391743.5227,391743.5227
12920400,382407.985,382407.985
12924000,407202.5626,407202.5626
12927600,396741.3778,396741.3778
12931200,376586.2908,376586.2908
12934800,378837.4563,378837.4563
12938400,360725.7978,360725.7978
12942000,343853.9158,343853.9158
12945600,388045.4394,388045.4394
12949200,374138.9552,374138.9552
12952800,369084.7471,369084.7471
12956400,380381.8113,380381.8113
12960000,385116.3344,385116.3344
12963600,388540.0983,388540.0983
12967200,441495.4166,441495.4166
12970800,381111.5423,381111.5423
12974400,370143.5892,370143.5892
12978000,353617.0856,353617.0856
12981600,317179.804,317179.804
12985200,336747.056,336747.056
12988800,348334.5922,348334.5922
12992400,337108.4131,337108.4131
12996000,320590.6003,320590.6003
12999600,333840.475,333840.475
13003200,335094.2374,335094.2374
13006800,374434.4743,374434.4743
13010400,372418.4375,372418.4375
13014000,378911.2975,378911.2975
13017600,380522.4964,380522.4964
13021200,404458.406,404458.406
13024800,387365.6025,387365.6025
13028400,369431.155,369431.155
13032000,378295.4376,378295.4376
13035600,359608.1178,359608.1178
13039200,357902.2858,357902.2858
13042800,358079.3069,358079.3069
13046400,376974.4698,376974.4698
13050000,403967.2818,403967.2818
13053600,375335.4368,375335.4368
13057200,330056.3667,330056.3667
13060800,319991.8785,319991.8785
13064400,347657.2767,347657.2767
13068000,314873.3459,314873.3459
13071600,299915.144,299915.144
13075200,319061.4576,319061.4576
13078800,329333.5417,329333.5417
13082400,303415.6638,303415.6638
13086000,329888.4569,329888.4569
13089600,342131.3912,342131.3912
13093200,352970.7083,352970.7083
13096800,366310.6916,366310.6916
13100400,371710.8577,371710.8577
13104000,356774.6668,356774.6668
13107600,369753.3254,369753.3254
13111200,364601.5881,364601.5881
13114800,362964.2348,362964.2348
13118400,370863.8262,370863.8262
13122000,356179.9661,356179.9661
13125600,341762.0712,341762.0712
13129200,337042.5929,337042.5929
13132800,362391.4196,362391.4196
13136400,326573.7349,326573.7349
13140000,307983.3803,307983.3803
13143600,304158.5134,304158.5134
13147200,288338.9773,288338.9773
13150800,277910.8469,277910.8469
13154400,275036.0174,275036.0174
13158000,289892.7877,289892.7877
13161600,280560.5529,280560.5529
13165200,295653.3862,295653.3862
13168800,269796.7988,269796.7988
13172400,284799.8188,284799.8188
13176000,297684.8407,297684.8407
13179600,312832.0923,312832.0923
13183200,282677.392,282677.392
13186800,285734.4994,285734.4994
13190400,283681.2326,283681.2326
13194000,298220.5356,298220.5356
13197600,304334.3292,304334.3292
13201200,308707.2045,308707.2045
13204800,286598.2858,286598.2858
13208400,281338.1894,281338.1894
13212000,281915.6747,281915.6747
13215600,280731.2167,280731.2167
13219200,323651.0588,323651.0588
13222800,297590.2663,297590.2663
13226400,259885.2559,259885.2559
13230000,252221.5917,252221.5917
13233600,255261.8975,255261.8975
13237200,244108.9333,244108.9333
13240800,253559.2589,253559.2589
13244400,252081.404,252081.404
13248000,281704.6349,281704.6349
13251600,252219.4944,252219.4944
13255200,276414.9771,276414.9771
13258800,281509.9625,281509.9625
13262400,282312.0542,282312.0542
13266000,296484.1144,296484.1144
13269600,295286.6513,295286.6513
13273200,295016.0685,295016.0685
13276800,302664.5009,302664.5009
13280400,306573.0741,306573.0741
13284000,303959.1744,303959.1744
13287600,312813.9048,312813.9048
13291200,304953.7533,304953.7533
13294800,322793.6561,322793.6561
13298400,318411.2725,318411.2725
13302000,327752.4503,327752.4503
13305600,315772.1564,315772.1564
13309200,362268.5361,362268.5361
13312800,331109.8899,331109.8899
13316400,323929.6171,323929.6171
13320000,313089.0552,313089.0552
13323600,309198.0991,309198.0991
13327200,284363.7919,284363.7919
13330800,304965.5941,304965.5941
13334400,320525.8593,320525.8593
13338000,304896.6129,304896.6129
13341600,344678.4767,344678.4767
13345200,311628.1379,311628.1379
13348800,320528.3011,320528.3011
13352400,390767.1872,390767.1872
13356000,341476.0499,341476.0499
13359600,345925.1732,345925.1732
13363200,349848.4041,349848.4041
13366800,380513.1071,380513.1071
13370400,370746.375,370746.375
13374000,378967.0289,378967.0289
13377600,352182.9608,352182.9608
13381200,371782.6945,371782.6945
13384800,380597.4263,380597.4263
13388400,389018.9347,389018.9347
13392000,415663.6267,415663.6267
13395600,369389.5864,369389.5864
13399200,354377.1247,354377.1247
13402800,334247.5237,334247.5237
13406400,329576.6428,329576.6428
13410000,332638.4856,332638.4856
13413600,328841.7515,328841.7515
13417200,324814.148,324814.148
13420800,321231.0168,321231.0168
13424400,301328.564,301328.564
13428000,314470.4448,314470.4448
13431600,320890.4423,320890.4423
13435200,332039.1386,332039.1386
13438800,369524.5058,369524.5058
13442400,390724.304,390724.304
13446000,358087.2543,358087.2543
13449600,403581.7258,403581.7258
13453200,363567.7122,363567.7122
13456800,341629.7751,341629.7751
13460400,350117.7819,350117.7819
13464000,355740.2137,355740.2137
13467600,355334.0512,355334.0512
13471200,376442.758,376442.758
13474800,400235.5153,400235.5153
13478400,392548.124,392548.124
13482000,359991.0567,359991.0567
13485600,358792.3191,358792.3191
13489200,380324.1304,380324.1304
